"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row578",2015,"India Open","india-india",1,
"Row579",2015,"India Open","india-india",1,
"Row580",2015,"India Open","india-india",1,
"Row581",2015,"India Open","china-india",1,
"Row582",2015,"India Open","china-india",1,
"Row583",2015,"India Open","china-singapore",1,
"Row584",2015,"India Open","china-singapore",1,
"Row585",2015,"India Open","japan-korea",1,
"Row586",2015,"India Open","japan-korea",1,
"Row587",2015,"India Open","japan-korea",1,
"Row588",2015,"India Open","china-japan",1,
"Row589",2015,"India Open","china-japan",1,
"Row590",2015,"India Open","korea-japan",1,
"Row591",2015,"India Open","korea-japan",1,
"Row592",2015,"India Open","denmark-singapore",1,
"Row593",2015,"India Open","denmark-singapore",1,
"Row594",2015,"India Open","denmark-singapore",1,
"Row595",2015,"India Open","china-thailand",1,
"Row596",2015,"India Open","china-thailand",1,
"Row597",2015,"India Open","japan-chinesetaipei",1,
"Row598",2015,"India Open","japan-chinesetaipei",1,
"Row599",2015,"India Open","china-india",1,
"Row600",2015,"India Open","china-india",1,
"Row601",2015,"India Open","russia-china",1,
"Row602",2015,"India Open","russia-china",1,
"Row603",2015,"India Open","denmark-chinesetaipei",1,
"Row604",2015,"India Open","denmark-chinesetaipei",1,
"Row605",2015,"India Open","japan-chinesetaipei",1,
"Row606",2015,"India Open","japan-chinesetaipei",1,
"Row607",2015,"India Open","hongkong-malaysia",1,
"Row608",2015,"India Open","hongkong-malaysia",1,
"Row609",2015,"India Open","denmark-japan",1,
"Row610",2015,"India Open","thailand-china",1,
"Row611",2015,"India Open","thailand-china",1,
"Row612",2015,"India Open","denmark-india",1,
"Row613",2015,"India Open","denmark-india",1,
"Row614",2015,"India Open","denmark-india",1,
"Row615",2015,"India Open","india-indonesia",1,
"Row616",2015,"India Open","india-indonesia",1,
"Row617",2015,"India Open","china-japan",1,
"Row618",2015,"India Open","china-japan",1,
"Row619",2015,"India Open","china-japan",1,
"Row620",2015,"India Open","india-japan",1,
"Row621",2015,"India Open","india-japan",1,
"Row622",2015,"India Open","india-japan",1,
"Row623",2015,"India Open","denmark-china",1,
"Row624",2015,"India Open","denmark-china",1,
"Row625",2015,"India Open","indonesia-singapore",1,
"Row626",2015,"India Open","indonesia-singapore",1,
"Row627",2015,"India Open","indonesia-china",1,
"Row628",2015,"India Open","indonesia-china",1,
"Row629",2015,"India Open","indonesia-china",1,
"Row630",2015,"India Open","spain-japan",1,
"Row631",2015,"India Open","spain-japan",1,
"Row632",2015,"India Open","spain-japan",1,
"Row633",2015,"India Open","denmark-china",1,
"Row634",2015,"India Open","denmark-china",1,
"Row635",2015,"India Open","japan-hongkong",1,
"Row636",2015,"India Open","japan-hongkong",1,
"Row637",2015,"India Open","japan-hongkong",1,
"Row638",2015,"India Open","russia-japan",1,
"Row639",2015,"India Open","russia-japan",1,
"Row640",2015,"India Open","russia-japan",1,
"Row641",2015,"India Open","china-denmark",1,
"Row642",2015,"India Open","china-denmark",1,
"Row643",2015,"India Open","china-india",1,
"Row644",2015,"India Open","china-india",1,
"Row645",2015,"India Open","china-india",1,
"Row646",2015,"India Open","indonesia-china",1,
"Row647",2015,"India Open","indonesia-china",1,
"Row648",2015,"India Open","china-china",1,
"Row649",2015,"India Open","china-china",1,
"Row650",2015,"India Open","china-china",1,
"Row651",2015,"India Open","denmark-hongkong",1,
"Row652",2015,"India Open","denmark-hongkong",1,
"Row653",2015,"India Open","china-korea",1,
"Row654",2015,"India Open","china-korea",1,
"Row655",2015,"India Open","japan-korea",1,
"Row656",2015,"India Open","japan-korea",1,
"Row657",2015,"India Open","japan-korea",1,
"Row658",2015,"India Open","denmark-indonesia",1,
"Row659",2015,"India Open","denmark-indonesia",1,
"Row660",2015,"India Open","thailand-spain",1,
"Row661",2015,"India Open","thailand-spain",1,
"Row662",2015,"India Open","thailand-spain",1,
"Row663",2015,"India Open","china-russia",1,
"Row664",2015,"India Open","china-russia",1,
"Row665",2015,"India Open","china-russia",1,
"Row666",2015,"India Open","india-japan",1,
"Row667",2015,"India Open","india-japan",1,
"Row668",2015,"India Open","india-china",1,
"Row669",2015,"India Open","india-china",1,
"Row670",2015,"India Open","china-indonesia",1,
"Row671",2015,"India Open","china-indonesia",1,
"Row672",2015,"India Open","denmark-indonesia",1,
"Row673",2015,"India Open","denmark-denmark",1,
"Row674",2015,"India Open","denmark-denmark",1,
"Row675",2015,"India Open","china-china",1,
"Row676",2015,"India Open","japan-denmark",1,
"Row677",2015,"India Open","japan-denmark",1,
"Row678",2015,"India Open","japan-denmark",1,
"Row679",2015,"India Open","japan-china",1,
"Row680",2015,"India Open","japan-china",1,
"Row681",2015,"India Open","china-denmark",1,
"Row682",2015,"India Open","china-denmark",1,
"Row683",2015,"India Open","china-denmark",1,
"Row684",2015,"India Open","china-denmark",1,
"Row685",2015,"India Open","india-thailand",1,
"Row686",2015,"India Open","india-thailand",1,
"Row687",2015,"India Open","india-denmark",1,
"Row688",2015,"India Open","india-denmark",1,
"Row689",2015,"India Open","india-denmark",1,
"Row690",2015,"Malaysia Open","china-netherlands",1,
"Row691",2015,"Malaysia Open","china-netherlands",1,
"Row692",2015,"Malaysia Open","indonesia-denmark",1,
"Row693",2015,"Malaysia Open","indonesia-denmark",1,
"Row694",2015,"Malaysia Open","malaysia-thailand",1,
"Row695",2015,"Malaysia Open","malaysia-thailand",1,
"Row696",2015,"Malaysia Open","malaysia-thailand",1,
"Row697",2015,"Malaysia Open","india-england",1,
"Row698",2015,"Malaysia Open","india-england",1,
"Row699",2015,"Malaysia Open","india-england",1,
"Row700",2015,"Malaysia Open","hongkong-denmark",1,
"Row701",2015,"Malaysia Open","hongkong-denmark",1,
"Row702",2015,"Malaysia Open","hongkong-denmark",1,
"Row703",2015,"Malaysia Open","malaysia-netherlands",1,
"Row704",2015,"Malaysia Open","malaysia-netherlands",1,
"Row705",2015,"Malaysia Open","chinesetaipei-germany",1,
"Row706",2015,"Malaysia Open","chinesetaipei-germany",1,
"Row707",2015,"Malaysia Open","chinesetaipei-germany",1,
"Row708",2015,"Malaysia Open","china-indonesia",1,
"Row709",2015,"Malaysia Open","china-indonesia",1,
"Row710",2015,"Malaysia Open","china-indonesia",1,
"Row711",2015,"Malaysia Open","indonesia-hongkong",1,
"Row712",2015,"Malaysia Open","indonesia-hongkong",1,
"Row713",2015,"Malaysia Open","indonesia-malaysia",1,
"Row714",2015,"Malaysia Open","indonesia-malaysia",1,
"Row715",2015,"Malaysia Open","korea-china",1,
"Row716",2015,"Malaysia Open","korea-china",1,
"Row717",2015,"Malaysia Open","china-malaysia",1,
"Row718",2015,"Malaysia Open","china-malaysia",1,
"Row719",2015,"Malaysia Open","china-malaysia",1,
"Row720",2015,"Malaysia Open","china-japan",1,
"Row721",2015,"Malaysia Open","china-japan",1,
"Row722",2015,"Malaysia Open","indonesia-china",1,
"Row723",2015,"Malaysia Open","indonesia-china",1,
"Row724",2015,"Malaysia Open","thailand-japan",1,
"Row725",2015,"Malaysia Open","thailand-japan",1,
"Row726",2015,"Malaysia Open","thailand-japan",1,
"Row727",2015,"Malaysia Open","china-denmark",1,
"Row728",2015,"Malaysia Open","china-denmark",1,
"Row729",2015,"Malaysia Open","denmark-singapore",1,
"Row730",2015,"Malaysia Open","denmark-singapore",1,
"Row731",2015,"Malaysia Open","denmark-singapore",1,
"Row732",2015,"Malaysia Open","denmark-korea",1,
"Row733",2015,"Malaysia Open","denmark-korea",1,
"Row734",2015,"Malaysia Open","korea-germany",1,
"Row735",2015,"Malaysia Open","korea-germany",1,
"Row736",2015,"Malaysia Open","korea-germany",1,
"Row737",2015,"Malaysia Open","denmark-indonesia",1,
"Row738",2015,"Malaysia Open","denmark-indonesia",1,
"Row739",2015,"Malaysia Open","denmark-indonesia",1,
"Row740",2015,"Malaysia Open","korea-japan",1,
"Row741",2015,"Malaysia Open","korea-japan",1,
"Row742",2015,"Malaysia Open","india-indonesia",1,
"Row743",2015,"Malaysia Open","hongkong-denmark",1,
"Row744",2015,"Malaysia Open","hongkong-denmark",1,
"Row745",2015,"Malaysia Open","hongkong-denmark",1,
"Row746",2015,"Malaysia Open","denmark-indonesia",1,
"Row747",2015,"Malaysia Open","denmark-indonesia",1,
"Row748",2015,"Malaysia Open","denmark-indonesia",1,
"Row749",2015,"Malaysia Open","china-germany",1,
"Row750",2015,"Malaysia Open","china-germany",1,
"Row751",2015,"Malaysia Open","korea-china",1,
"Row752",2015,"Malaysia Open","korea-china",1,
"Row753",2015,"Malaysia Open","spain-indonesia",1,
"Row754",2015,"Malaysia Open","spain-indonesia",1,
"Row755",2015,"Malaysia Open","china-germany",1,
"Row756",2015,"Malaysia Open","china-germany",1,
"Row757",2015,"Malaysia Open","china-korea",1,
"Row758",2015,"Malaysia Open","china-korea",1,
"Row759",2015,"Malaysia Open","china-korea",1,
"Row760",2015,"Malaysia Open","japan-indonesia",1,
"Row761",2015,"Malaysia Open","japan-indonesia",1,
"Row762",2015,"Malaysia Open","japan-indonesia",1,
"Row763",2015,"Malaysia Open","indonesia-vietnam",1,
"Row764",2015,"Malaysia Open","indonesia-vietnam",1,
"Row765",2015,"Malaysia Open","indonesia-vietnam",1,
"Row766",2015,"Malaysia Open","chinesetaipei-usa",1,
"Row767",2015,"Malaysia Open","chinesetaipei-usa",1,
"Row768",2015,"Malaysia Open","china-japan",1,
"Row769",2015,"Malaysia Open","china-japan",1,
"Row770",2015,"Malaysia Open","china-japan",1,
"Row771",2015,"Malaysia Open","korea-germany",1,
"Row772",2015,"Malaysia Open","korea-germany",1,
"Row773",2015,"Malaysia Open","china-malaysia",1,
"Row774",2015,"Malaysia Open","china-malaysia",1,
"Row775",2015,"Malaysia Open","japan-thailand",1,
"Row776",2015,"Malaysia Open","japan-thailand",1,
"Row777",2015,"Malaysia Open","china-malaysia",1,
"Row778",2015,"Malaysia Open","china-malaysia",1,
"Row779",2015,"Malaysia Open","netherlands-chinesetaipei",1,
"Row780",2015,"Malaysia Open","netherlands-chinesetaipei",1,
"Row781",2015,"Malaysia Open","chinesetaipei-japan",1,
"Row782",2015,"Malaysia Open","chinesetaipei-japan",1,
"Row783",2015,"Malaysia Open","chinesetaipei-japan",1,
"Row784",2015,"Malaysia Open","china-korea",1,
"Row785",2015,"Malaysia Open","china-korea",1,
"Row786",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row787",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row788",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row789",2015,"Malaysia Open","korea-japan",1,
"Row790",2015,"Malaysia Open","korea-japan",1,
"Row791",2015,"Malaysia Open","korea-japan",1,
"Row792",2015,"Malaysia Open","china-indonesia",1,
"Row793",2015,"Malaysia Open","china-indonesia",1,
"Row794",2015,"Malaysia Open","china-korea",1,
"Row795",2015,"Malaysia Open","china-korea",1,
"Row796",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row797",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row798",2015,"Malaysia Open","usa-chinesetaipei",1,
"Row799",2015,"Malaysia Open","indonesia-usa",1,
"Row800",2015,"Malaysia Open","indonesia-usa",1,
"Row801",2015,"Malaysia Open","japan-germany",1,
"Row802",2015,"Malaysia Open","japan-germany",1,
"Row803",2015,"Malaysia Open","china-thailand",1,
"Row804",2015,"Malaysia Open","china-thailand",1,
"Row805",2015,"Malaysia Open","china-thailand",1,
"Row806",2015,"Malaysia Open","korea-thailand",1,
"Row807",2015,"Malaysia Open","korea-thailand",1,
"Row808",2015,"Malaysia Open","england-singapore",1,
"Row809",2015,"Malaysia Open","england-singapore",1,
"Row810",2015,"Malaysia Open","hongkong-chinesetaipei",1,
"Row811",2015,"Malaysia Open","hongkong-chinesetaipei",1,
"Row812",2015,"Malaysia Open","korea-thailand",1,
"Row813",2015,"Malaysia Open","korea-thailand",1,
"Row814",2015,"Malaysia Open","korea-thailand",1,
"Row815",2015,"Malaysia Open","thailand-france",1,
"Row816",2015,"Malaysia Open","thailand-france",1,
"Row817",2015,"Malaysia Open","thailand-france",1,
"Row818",2015,"Malaysia Open","japan-russia",1,
"Row819",2015,"Malaysia Open","japan-russia",1,
"Row820",2015,"Malaysia Open","thailand-indonesia",1,
"Row821",2015,"Malaysia Open","thailand-indonesia",1,
"Row822",2015,"Malaysia Open","hongkong-indonesia",1,
"Row823",2015,"Malaysia Open","hongkong-indonesia",1,
"Row824",2015,"Malaysia Open","hongkong-indonesia",1,
"Row825",2015,"Malaysia Open","india-korea",1,
"Row826",2015,"Malaysia Open","india-korea",1,
"Row827",2015,"Malaysia Open","india-korea",1,
"Row828",2015,"Malaysia Open","indonesia-china",1,
"Row829",2015,"Malaysia Open","indonesia-china",1,
"Row830",2015,"Malaysia Open","indonesia-india",1,
"Row831",2015,"Malaysia Open","indonesia-india",1,
"Row832",2015,"Malaysia Open","india-ireland",1,
"Row833",2015,"Malaysia Open","india-ireland",1,
"Row834",2015,"Malaysia Open","china-chinesetaipei",1,
"Row835",2015,"Malaysia Open","china-chinesetaipei",1,
"Row836",2015,"Malaysia Open","thailand-vietnam",1,
"Row837",2015,"Malaysia Open","thailand-vietnam",1,
"Row838",2015,"Malaysia Open","japan-hongkong",1,
"Row839",2015,"Malaysia Open","japan-hongkong",1,
"Row840",2015,"Malaysia Open","japan-hongkong",1,
"Row841",2015,"Malaysia Open","india-indonesia",1,
"Row842",2015,"Malaysia Open","india-indonesia",1,
"Row843",2015,"Malaysia Open","india-indonesia",1,
"Row844",2015,"Malaysia Open","china-korea",1,
"Row845",2015,"Malaysia Open","china-korea",1,
"Row846",2015,"Malaysia Open","denmark-usa",1,
"Row847",2015,"Malaysia Open","denmark-usa",1,
"Row848",2015,"Malaysia Open","china-korea",1,
"Row849",2015,"Malaysia Open","china-korea",1,
"Row850",2015,"Malaysia Open","china-korea",1,
"Row851",2015,"Malaysia Open","indonesia-singapore",1,
"Row852",2015,"Malaysia Open","indonesia-singapore",1,
"Row853",2015,"Malaysia Open","japan-hongkong",1,
"Row854",2015,"Malaysia Open","japan-hongkong",1,
"Row855",2015,"Malaysia Open","china-japan",1,
"Row856",2015,"Malaysia Open","china-japan",1,
"Row857",2015,"Malaysia Open","china-japan",1,
"Row858",2015,"Malaysia Open","indonesia-chinesetaipei",1,
"Row859",2015,"Malaysia Open","indonesia-chinesetaipei",1,
"Row860",2015,"Malaysia Open","denmark-chinesetaipei",1,
"Row861",2015,"Malaysia Open","denmark-chinesetaipei",1,
"Row862",2015,"Malaysia Open","singapore-indonesia",1,
"Row863",2015,"Malaysia Open","singapore-indonesia",1,
"Row864",2015,"Malaysia Open","singapore-indonesia",1,
"Row865",2015,"Malaysia Open","germany-korea",1,
"Row866",2015,"Malaysia Open","germany-korea",1,
"Row867",2015,"Malaysia Open","germany-korea",1,
"Row868",2015,"Malaysia Open","chinesetaipei-england",1,
"Row869",2015,"Malaysia Open","chinesetaipei-england",1,
"Row870",2015,"Malaysia Open","chinesetaipei-england",1,
"Row871",2015,"Malaysia Open","indonesia-denmark",1,
"Row872",2015,"Malaysia Open","indonesia-denmark",1,
"Row873",2015,"Malaysia Open","indonesia-thailand",1,
"Row874",2015,"Malaysia Open","indonesia-thailand",1,
